row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
103.0,CA-2016-129903,1.12.2016,4.12.2016,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-PA-10004040,Office Supplies,Paper,"Universal Premium White Copier/Laser Paper (20Lb, and 87 Bright)","23,92",4.0,0%,"11,72"
104.0,US-2015-156867,13.11.2015,17.11.2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,TEC-AC-10001552,Technology,Accessories,"Logitech K350 2,4Ghz Wireless Keyboard","238,90",6.0,20%,"-26,88"
105.0,US-2015-156867,13.11.2015,17.11.2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting","102,36",3.0,20%,"-3,84"
106.0,US-2015-156867,13.11.2015,17.11.2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets","36,88",3.0,70%,"-25,82"
107.0,CA-2017-119004,23.11.2017,28.11.2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-AC-10003499,Technology,Accessories,"Memorex Mini Travel Drive 8 GB USB 2,0 Flash Drive","74,11",8.0,20%,"17,60"
108.0,CA-2017-119004,23.11.2017,28.11.2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,"27,99",1.0,20%,"2,10"
109.0,CA-2017-119004,23.11.2017,28.11.2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,"3,30",1.0,20%,"1,07"
110.0,CA-2015-129476,15.10.2015,20.10.2015,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462.0,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,"339,96",5.0,20%,"67,99"
111.0,CA-2017-146780,25.12.2017,30.12.2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035.0,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,"41,96",2.0,0%,"10,91"
112.0,CA-2016-128867,3.11.2016,10.11.2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322.0,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue","75,96",2.0,0%,"22,79"
113.0,CA-2016-128867,3.11.2016,10.11.2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322.0,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders","27,24",6.0,0%,"13,35"
114.0,CA-2014-115259,25.08.2014,27.08.2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes","40,10",14.0,20%,"14,53"
115.0,CA-2014-115259,25.08.2014,27.08.2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2","4,72",2.0,20%,"1,65"
116.0,CA-2014-115259,25.08.2014,27.08.2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,"23,98",3.0,20%,"7,49"
117.0,CA-2014-115259,25.08.2014,27.08.2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White","130,46",6.0,20%,"44,03"
118.0,CA-2015-110457,2.03.2015,6.03.2015,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103.0,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,"787,53",3.0,0%,"165,38"
119.0,US-2015-136476,5.04.2015,10.04.2015,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620.0,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,"157,79",1.0,70%,"-115,72"
120.0,CA-2016-103730,12.06.2016,15.06.2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,"47,04",3.0,0%,"18,35"
121.0,CA-2016-103730,12.06.2016,15.06.2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,"30,84",4.0,0%,"13,88"
122.0,CA-2016-103730,12.06.2016,15.06.2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black","226,56",6.0,0%,"63,44"
123.0,CA-2016-103730,12.06.2016,15.06.2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,"115,02",9.0,0%,"51,76"
124.0,CA-2016-103730,12.06.2016,15.06.2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,"68,04",7.0,0%,"19,73"
125.0,US-2014-152030,26.12.2014,28.12.2014,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041.0,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,"600,56",3.0,30%,"-8,58"
126.0,US-2014-134614,20.09.2014,25.09.2014,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701.0,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,"617,70",6.0,50%,"-407,68"
127.0,US-2017-107272,5.11.2017,12.11.2017,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels","2,39",2.0,70%,"-1,83"
128.0,US-2017-107272,5.11.2017,12.11.2017,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black","243,99",7.0,20%,"30,50"
129.0,US-2016-125969,6.11.2016,10.11.2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004.0,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black","81,42",2.0,20%,"-9,16"
130.0,US-2016-125969,6.11.2016,10.11.2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004.0,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,"238,56",3.0,0%,"26,24"
131.0,US-2017-164147,2.02.2017,5.02.2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,"59,97",5.0,40%,"-11,99"
132.0,US-2017-164147,2.02.2017,5.02.2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,"78,30",2.0,20%,"29,36"
133.0,US-2017-164147,2.02.2017,5.02.2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,"21,46",9.0,20%,"6,97"
134.0,CA-2016-145583,13.10.2016,19.10.2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,"20,04",3.0,0%,"9,62"
135.0,CA-2016-145583,13.10.2016,19.10.2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,"35,44",1.0,0%,"16,66"
136.0,CA-2016-145583,13.10.2016,19.10.2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box","11,52",4.0,0%,"3,46"
137.0,CA-2016-145583,13.10.2016,19.10.2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,"4,02",2.0,0%,"1,97"
138.0,CA-2016-145583,13.10.2016,19.10.2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,"76,18",3.0,20%,"26,66"
139.0,CA-2016-145583,13.10.2016,19.10.2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,"65,88",6.0,0%,"18,45"
140.0,CA-2016-145583,13.10.2016,19.10.2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,"43,12",14.0,0%,"20,70"
141.0,CA-2016-110366,5.09.2016,7.09.2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock","82,80",2.0,20%,"10,35"
142.0,CA-2017-106180,18.09.2017,23.09.2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,"8,82",3.0,0%,"2,38"
143.0,CA-2017-106180,18.09.2017,23.09.2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,"10,86",3.0,0%,"5,10"
144.0,CA-2017-106180,18.09.2017,23.09.2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,"143,70",3.0,0%,"68,98"
145.0,CA-2017-155376,22.12.2017,27.12.2017,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055.0,Central,OFF-AP-10001058,Office Supplies,Appliances,"Sanyo 2,5 Cubic Foot Mid-Size Office Refrigerators","839,43",3.0,0%,"218,25"
146.0,CA-2015-110744,7.09.2015,12.09.2015,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104.0,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,"671,93",7.0,0%,"20,16"
147.0,CA-2014-110072,22.10.2014,28.10.2014,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055.0,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock","93,89",4.0,20%,"12,91"
148.0,CA-2016-114489,5.12.2016,9.12.2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,"384,45",11.0,0%,"103,80"
149.0,CA-2016-114489,5.12.2016,9.12.2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,"149,97",3.0,0%,"6,00"
150.0,CA-2016-114489,5.12.2016,9.12.2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","1951,84",8.0,0%,"585,55"
151.0,CA-2016-114489,5.12.2016,9.12.2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,"171,55",5.0,0%,"80,63"
152.0,CA-2016-158834,13.03.2016,16.03.2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254.0,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,"157,92",5.0,20%,"17,77"
153.0,CA-2016-158834,13.03.2016,16.03.2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254.0,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,"203,18",2.0,20%,"15,24"
154.0,CA-2015-124919,31.05.2015,2.06.2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,"58,38",7.0,0%,"26,27"
155.0,CA-2015-124919,31.05.2015,2.06.2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,"105,52",4.0,0%,"48,54"
156.0,CA-2015-124919,31.05.2015,2.06.2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black","80,88",6.0,0%,"21,03"
157.0,CA-2015-118948,28.05.2015,3.06.2015,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105.0,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,"6,63",3.0,0%,"1,79"
158.0,CA-2014-104269,1.03.2014,6.03.2014,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115.0,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,"457,57",2.0,20%,"51,48"
159.0,CA-2016-114104,20.11.2016,24.11.2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034.0,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,"14,62",2.0,0%,"6,87"
160.0,CA-2016-114104,20.11.2016,24.11.2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034.0,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,"944,93",7.0,0%,"236,23"
161.0,CA-2016-162733,11.05.2016,12.05.2016,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045.0,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,"5,98",1.0,0%,"2,69"
162.0,CA-2015-119697,28.12.2015,31.12.2015,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,"54,38",2.0,20%,"1,36"
163.0,CA-2016-154508,16.11.2016,20.11.2016,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220.0,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,"28,40",5.0,0%,"13,35"
164.0,CA-2016-113817,7.11.2016,11.11.2016,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115.0,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,"27,68",2.0,20%,"9,69"
165.0,CA-2014-139892,8.09.2014,12.09.2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,"9,94",3.0,20%,"2,73"
166.0,CA-2014-139892,8.09.2014,12.09.2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,"8159,95",8.0,40%,"-1359,99"
167.0,CA-2014-139892,8.09.2014,12.09.2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-ST-10000991,Office Supplies,Storage,"Space Solutions HD Industrial Steel Shelving,","275,93",3.0,20%,"-58,63"
168.0,CA-2014-139892,8.09.2014,12.09.2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,"1740,06",9.0,30%,"-24,86"
169.0,CA-2014-139892,8.09.2014,12.09.2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,"32,06",6.0,20%,"6,81"
170.0,CA-2014-139892,8.09.2014,12.09.2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,"177,98",5.0,80%,"-453,85"
171.0,CA-2014-139892,8.09.2014,12.09.2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,"143,98",3.0,20%,"9,00"
172.0,CA-2014-118962,5.08.2014,9.08.2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004.0,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11","20,94",3.0,0%,"9,84"
173.0,CA-2014-118962,5.08.2014,9.08.2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004.0,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,"110,96",2.0,0%,"53,26"
174.0,CA-2014-118962,5.08.2014,9.08.2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004.0,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray","340,14",7.0,20%,"21,26"
175.0,US-2014-100853,14.09.2014,19.09.2014,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,"52,45",2.0,80%,"-131,12"
176.0,US-2014-100853,14.09.2014,19.09.2014,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,"20,16",4.0,20%,"6,55"
177.0,US-2017-152366,21.04.2017,25.04.2017,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,77036.0,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection","97,26",4.0,80%,"-243,16"
178.0,US-2015-101511,21.11.2015,23.11.2015,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055.0,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton","396,80",7.0,30%,"-11,34"
179.0,US-2015-101511,21.11.2015,23.11.2015,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055.0,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,"15,88",5.0,20%,"-3,77"
180.0,CA-2015-137225,15.12.2015,19.12.2015,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10009.0,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count","3,28",1.0,0%,"1,41"
181.0,CA-2014-166191,5.12.2014,9.12.2014,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521.0,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black","24,82",2.0,20%,"1,86"
182.0,CA-2014-166191,5.12.2014,9.12.2014,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521.0,Central,TEC-AC-10004659,Technology,Accessories,"Imation Secure+ Hardware Encrypted USB 2,0 Flash Drive; 16GB","408,74",7.0,20%,"76,64"
183.0,CA-2014-158274,19.11.2014,24.11.2014,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203.0,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,"503,96",4.0,0%,"131,03"
184.0,CA-2014-158274,19.11.2014,24.11.2014,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203.0,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),"149,95",5.0,0%,"41,99"
185.0,CA-2014-158274,19.11.2014,24.11.2014,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203.0,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,"29,00",2.0,0%,"7,25"
186.0,CA-2016-105018,28.11.2016,2.12.2016,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut,6824.0,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,"7,16",2.0,0%,"3,44"
187.0,CA-2014-123260,26.08.2014,30.08.2014,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Los Angeles,California,90032.0,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,"176,80",8.0,0%,"22,98"
188.0,CA-2016-157000,16.07.2016,22.07.2016,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051.0,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray","37,22",3.0,20%,"3,72"
